Subject,Title,Price,Rating,ReviewCount,URL,Sold By
refrigerator,"Samsung 236 L 3 Star Digital Inverter Frost Free Double Door Refrigerator (RT28C3053S8/HL, Silver, Elegant Inox, 2023 Model)","₹24,890",4.4,"5,343",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MjY5MzE3MTE4NjQ4OjE2OTcwMDYxMzc6c3BfbXRmOjMwMDA0MDIyNDAxMDAzMjo6MDo6&url=%2FSamsung-Inverter-Refrigerator-RT28C3053S8-HL%2Fdp%2FB0C2TNR2X2%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006137%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 256 L 3 Star Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT30C3733BX/HL, Luxe Black, 2023 Model)","₹29,455",4.3,"2,144",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MjY5MzE3MTE4NjQ4OjE2OTcwMDYxMzc6c3BfbXRmOjMwMDA0MDIyNDAxMDIzMjo6MDo6&url=%2FSamsung-Convertible-Refrigerator-RT30C3733BX-HL%2Fdp%2FB0C2TNX58Q%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006137%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Whirlpool 240 L Frost Free Triple-Door Refrigerator (FP 263D PROTTON ROY, German Steel)","₹25,190",4.0,"9,181",https://www.amazon.in/Whirlpool-Refrigerator-263D-PROTTON-ROY/dp/B07NBZ43PH/ref=sr_1_13?keywords=refrigerator&qid=1697006137&sr=8-13,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 236 L 3 Star Digital Inverter Frost Free Double Door Refrigerator (RT28C3053S8/HL, Silver, Elegant Inox, 2023 Model)","₹24,890",4.4,"5,343",https://www.amazon.in/Samsung-Inverter-Refrigerator-RT28C3053S8-HL/dp/B0C2TNR2X2/ref=sr_1_14?keywords=refrigerator&qid=1697006137&sr=8-14,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ABPU, Blue Plumeria, Fast Ice Making, Base stand with drawer)","₹16,890",4.2,"1,403",https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D201ABPU/dp/B0C2J46ZKN/ref=sr_1_15?keywords=refrigerator&qid=1697006137&sr=8-15,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 236L 3 Star Convertible 3 In 1 Digital Inverter Frost-Free Double Door Refrigerator (RT28C3733B1/HL,Black Doi 2023)","₹26,750",4.3,"3,482",https://www.amazon.in/Samsung-Convertible-Frost-Free-Refrigerator-RT28C3733B1/dp/B0C5M9W28S/ref=sr_1_16?keywords=refrigerator&qid=1697006137&sr=8-16,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator (GL-I292RPZX, Shiny Steel, Door Cooling+)","₹25,000",4.2,"4,573",https://www.amazon.in/LG-Inverter-Frost-Free-Refrigerator-GL-I292RPZX/dp/B08X72GY5Q/ref=sr_1_17?keywords=refrigerator&qid=1697006137&sr=8-17,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 322 L 3 Star Convertible 5-in-1 Digital Inverter with Display Frost Free Double Door Refrigerator (RT37C4523S8/HL, Silver, Elegant Inox, 2023 Model)","₹36,990",4.2,"3,130",https://www.amazon.in/Samsung-Convertible-Refrigerator-RT37C4523S8-HL/dp/B0C2TYGQFV/ref=sr_1_18?keywords=refrigerator&qid=1697006137&sr=8-18,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 189 L 5 Star Digital Inverter Direct-Cool Single Door Refrigerator (RR21C2H25CR/HL, Red, Camellia Purple, Base Stand Drawer, 2023 Model)","₹17,290",4.3,"4,529",https://www.amazon.in/Samsung-Inverter-Refrigerator-RR21C2H25CR-HL/dp/B0BR3XFWKD/ref=sr_1_19?keywords=refrigerator&qid=1697006137&sr=8-19,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 183L 3 Star Inverter Direct-Cool Single Door Refrigerator Appliance (RR20C1Y23S8/HL,Elegant Inox) 2023 Model","₹15,899",4.6,3,https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR20C1Y23S8-HL/dp/B0BXDKNQ25/ref=sr_1_20?keywords=refrigerator&qid=1697006137&sr=8-20,LAMBDA GLOBAL
refrigerator,"Samsung 322 L 3 Star Convertible 5-in-1 Digital Inverter with Display Frost Free Double Door Refrigerator (RT37C4523S8/HL, Silver, Elegant Inox, 2023 Model)","₹36,990",4.2,"3,130",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MjY5MzE3MTE4NjQ4OjE2OTcwMDYxMzc6c3BfYnRmOjMwMDA0MDIyNDAxMDUzMjo6MDo6&url=%2FSamsung-Convertible-Refrigerator-RT37C4523S8-HL%2Fdp%2FB0C2TYGQFV%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006137%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 322 L 2 Star Convertible 5-in-1 Digital Inverter with Display Frost Free Double Door Refrigerator (RT37C4512BX/HL, Luxe Black, 2023 Model)","₹35,690",4.2,822,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODU0MjY5MzE3MTE4NjQ4OjE2OTcwMDYxMzc6c3BfYnRmOjMwMDA0MDIyNDAxMTAzMjo6MDo6&url=%2FSamsung-Convertible-Refrigerator-RT37C4512BX-HL%2Fdp%2FB0BR3WCX7B%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006137%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SPZX, Shiny Steel, Convertible with Express Freeze)","₹36,990",4.3,897,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9hdGZfbmV4dDozMDAwMTEyOTkzMjU1MzI6OjA6Og&url=%2FLG-Frost-Free-Refrigerator-GL-S382SPZX-Convertible%2Fdp%2FB0C8NWGYLQ%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 236 L 3 Star Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3733S8/HL, Silver, Elegant Inox, 2023 Model)","₹26,490",4.3,"3,482",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9hdGZfbmV4dDozMDAwNDAyMjQwMTAxMzI6OjA6Og&url=%2FSamsung-Convertible-Refrigerator-RT28C3733S8-HL%2Fdp%2FB0C2TPHG6Q%2Fref%3Dsr_1_18_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 674 L Frost-Free Inverter Linear Compressor Wi-Fi Side-By-Side Refrigerator (GC-X257CQES, Matt Black, Door Cooling+, Hygiene Fresh+, Water and Ice Dispenser with UV Nano, 2022 Model)","₹1,88,290",4.1,12,https://www.amazon.in/LG-InstaView-Refrigerator-GC-X257CQES-Dispenser/dp/B0B2N1CTBT/ref=sr_1_19?keywords=refrigerator&qid=1697006144&sr=8-19,Authorized Seller - INDIA
refrigerator,"Haier 190 L 4 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-204DS-P, Dazzle Steel)",,4.2,"4,807",https://www.amazon.in/Haier-Direct-Single-Refrigerator-HED-204DS-P/dp/B0BTHLMS39/ref=sr_1_20?keywords=refrigerator&qid=1697006144&sr=8-20,Zopper 1 Year Extended Warranty for Refrigerator INR 30001 to 50000 (Email Delivery)
refrigerator,"LG 322 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S342SPZX, Shiny Steel, Convertible with Express Freeze)","₹32,990",4.3,"1,166",https://www.amazon.in/LG-Frost-Free-Refrigerator-GL-S342SPZX-Convertible/dp/B0C8NVVGTB/ref=sr_1_21?keywords=refrigerator&qid=1697006144&sr=8-21,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Godrej 180 L 2 Star Advanced Capillary Technology, With Jumbo Vegetable Tray Direct Cool Single Door Refrigerator(2023 Model, RD EDGE 205B WRF PP BL, Pep Blue)","₹11,990",4.1,"1,101",https://www.amazon.in/Godrej-Refrigerator-EDGE-205B-WRF/dp/B0BS6XQVD1/ref=sr_1_22?keywords=refrigerator&qid=1697006144&sr=8-22,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 236 L 2 Star Digital Inverter Frost Free Double Door Refrigerator (RT28C3032GS/HL, Gray Silver, 2023 Model)","₹22,950",4.3,"1,167",https://www.amazon.in/Samsung-Inverter-Refrigerator-RT28C3032GS-HL/dp/B0BR3Z729L/ref=sr_1_23?keywords=refrigerator&qid=1697006144&sr=8-23,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 183 L 4 Star Digital Inverter Direct-Cool Single Door Refrigerator (RR20C1724CU/HL, Camellia Blue, 2023 Model)","₹15,390",4.2,945,https://www.amazon.in/Samsung-Inverter-Refrigerator-RR20C1724CU-HL/dp/B0BR3VMT96/ref=sr_1_24?keywords=refrigerator&qid=1697006144&sr=8-24,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 189 L 5 Star Digital Inverter Direct-Cool Single Door Refrigerator (RR21C2H25S8/HL, Silver, Elegant Inox, Base Stand Drawer, 2023 Model)","₹16,890",4.3,"1,358",https://www.amazon.in/Samsung-Inverter-Refrigerator-RR21C2H25S8-HL/dp/B0BR3YBZKD/ref=sr_1_25?keywords=refrigerator&qid=1697006144&sr=8-25,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 185 L 4 Star Inverter Direct-Cool Single Door Refrigerator (GL-D199OSEY, Scarlet Euphoria, Base stand with drawer)","₹15,890",4.3,"2,610",https://www.amazon.in/LG-Inverter-Direct-Cool-Refrigerator-GL-D199OSEY/dp/B0BSLNLG9J/ref=sr_1_26?keywords=refrigerator&qid=1697006144&sr=8-26,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D201ABPU, Blue Plumeria, Fast Ice Making, Base stand with drawer)","₹16,890",4.2,"1,403",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9tdGY6MjAxNjQxNzU2MDEwOTg6OjA6Og&url=%2FLG-Inverter-Direct-Cool-Refrigerator-GL-D201ABPU%2Fdp%2FB0C2J46ZKN%2Fref%3Dsr_1_27_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Sharp 678L J-Tech Inverter French Door Refrigerator (SJEP70FSLEC/2022, Silver, Plasmacluster Ions, Extra Cool, Express Freeze, Hybrid Cooling)","₹99,990",,M.R.P:,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9tdGY6MzAwMDY3NjAyOTY4NzMyOjowOjo&url=%2FInverter-Refrigerator-SJEP70FSLEC-Plasmacluster-Express%2Fdp%2FB0BW8WLJH7%2Fref%3Dsr_1_28_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Godrej 223 L 2 Star Inverter, 30 days Farm Freshness With Nano Shield Technology Frost Free Double Door Refrigerator(2023 Model, RF EON 244B RI FS ST, Fossil Steel)","₹19,990",4.0,"1,262",https://www.amazon.in/Godrej-Inverter-Freshness-Technology-Refrigerator/dp/B0C1NWPJ4H/ref=sr_1_29?keywords=refrigerator&qid=1697006144&sr=8-29,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Godrej 180 L 4 Star Turbo Cooling Technology, With 24 Days Farm Freshness Direct Cool Single Door Refrigerator(2023 Model, RD EDGENEO 207D THF AQ BL, Aqua Blue)","₹14,290",4.2,"3,203",https://www.amazon.in/Godrej-Refrigerator-EDGENEO-207D-THF/dp/B0BV27HC9R/ref=sr_1_30?keywords=refrigerator&qid=1697006144&sr=8-30,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 215 L 4 Star Digi-Touch Cool Digital Inverter with Display Direct-Cool Single Door Refrigerator (RR23C2F249U/HL, Paradise Bloom Blue, Base Stand Drawer, 2023 Model)","₹20,790",4.3,"2,274",https://www.amazon.in/Samsung-Digi-Touch-Refrigerator-RR23C2F249U-HL/dp/B0BR3YWP27/ref=sr_1_31?keywords=refrigerator&qid=1697006144&sr=8-31,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 343 L 3 Star Frost-Free Smart Inverter Double Door Refrigerator (2023 Model, GL-S382SPZX, Shiny Steel, Convertible with Express Freeze)","₹36,990",4.3,897,https://www.amazon.in/LG-Frost-Free-Refrigerator-GL-S382SPZX-Convertible/dp/B0C8NWGYLQ/ref=sr_1_32?keywords=refrigerator&qid=1697006144&sr=8-32,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 223 L 3 Star Digital Inverter Direct-Cool Single Door Refrigerator (RR24C2823S8/NL, Silver, Elegant Inox, Base Stand Drawer, 2023 Model)","₹18,390",4.2,"2,427",https://www.amazon.in/Samsung-Inverter-Refrigerator-RR24C2823S8-NL/dp/B0BR3ZQHQJ/ref=sr_1_33?keywords=refrigerator&qid=1697006144&sr=8-33,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Haier 165 L 1 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-171RS-P, Red Steel)","₹10,490",3.9,"1,294",https://www.amazon.in/Haier-Direct-Single-Refrigerator-HED-171RS-P/dp/B0BTHLCK15/ref=sr_1_34?keywords=refrigerator&qid=1697006144&sr=8-34,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Whirlpool 184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE CLS 2S SHERRY WINE-Z, Red, 2023 Model)","₹11,940",4.1,776,https://www.amazon.in/Whirlpool-Refrigerator-205-WDE-CLS/dp/B0BSRW3N14/ref=sr_1_35?keywords=refrigerator&qid=1697006144&sr=8-35,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"LG 322 L 2 Star Frost-Free Smart Inverter Wi-Fi Double Door Refrigerator Appliance (2023 Model, GL-T342TPZY, Shiny Steel, Convertible & Door Cooling+)","₹38,208",4.3,3,https://www.amazon.in/LG-Frost-Free-Refrigerator-GL-T342TPZY-Convertible/dp/B0BSDR1C49/ref=sr_1_36?keywords=refrigerator&qid=1697006144&sr=8-36,TT Global2023
refrigerator,"Samsung 385 L 2 Star Convertible 5In1, Digital Inverter with Display Frost Free Double Door Refrigerator (RT42C5532S9/HL, Silver, Refined Inox, 2023 Model)","₹43,950",4.2,"1,084",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9idGY6MzAwMDQwMjI0MDExMzMyOjowOjo&url=%2FSamsung-Convertible-Refrigerator-RT42C5532S9-HL%2Fdp%2FB0BXLJ66HM%2Fref%3Dsr_1_37_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
refrigerator,"Samsung 301 L 2 Star Convertible 5-in-1 Digital Inverter with Display Frost Free Double Door Refrigerator (RT34C4522B1/HL, Black Matt, 2023 Model)","₹33,440",4.3,"1,786",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ4NzI4Nzc0OTQ2NDg6MTY5NzAwNjE0NDpzcF9idGY6MzAwMDQwMjI0MDEwNzMyOjowOjo&url=%2FSamsung-Convertible-Refrigerator-RT34C4522B1-HL%2Fdp%2FB0BR3Y48RS%2Fref%3Dsr_1_38_sspa%3Fkeywords%3Drefrigerator%26qid%3D1697006144%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2023 Model, MTKL50U, White)","₹35,999",4.0,"1,136",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTQ4MzE5MTgxMTUyNjQ4OjE2OTcwMDY0MjI6c3BfYXRmOjIwMTU2NDYxNDU1OTk4OjowOjo&url=%2FDaikin-Inverter-Display-Technology-MTKL50U%2Fdp%2FB0BK1KS6ZD%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Dac%26qid%3D1697006422%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Lloyd 1.5 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White with Chrome Deco Strip, GLS18I3FWAGC)","₹32,990",4.2,"2,284",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTQ4MzE5MTgxMTUyNjQ4OjE2OTcwMDY0MjI6c3BfYXRmOjMwMDA2NjQ2MjUwODkzMjo6MDo6&url=%2FLloyd-Inverter-Convertible-Anti-Viral-GLS18I3FWAGC%2Fdp%2FB0CCY3HLCV%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Dac%26qid%3D1697006422%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Godrej 1.5 Ton 3 Star, 5-in-1 Convertible Cooling, Inverter Split AC (Copper, Heavy-Duty Cooling at 52 Deg Celcius, 2023 Model, AC 1.5T EI 18TINVR32 WWD, White)","₹30,990",3.7,"1,118",https://www.amazon.in/Godrej-Convertible-1-5T-18TINVR32-WWD/dp/B0CGLDYHNH/ref=sr_1_3?keywords=ac&qid=1697006422&sr=8-3,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Daikin 1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, Triple Display, Dew Clean Technology, Coanda Airflow, 2023 Model, MTKL50U, White)","₹35,999",4.0,"1,136",https://www.amazon.in/Daikin-Inverter-Display-Technology-MTKL50U/dp/B0BK1KS6ZD/ref=sr_1_4?keywords=ac&qid=1697006422&sr=8-4,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Carrier 1.5 Ton 3 Star AI Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling,High Density Filter, Auto Cleanser, 2023 Model,ESTER Exi - CAI18ER3R32F0,White)","₹32,990",4.0,"1,780",https://www.amazon.in/Carrier-Flexicool-Inverter-Convertible-Cleanser/dp/B0BR5812CL/ref=sr_1_5?keywords=ac&qid=1697006422&sr=8-5,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Lloyd 1.5 Ton 3 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White with Chrome Deco Strip, GLS18I3FWAGC)","₹32,990",4.2,"2,284",https://www.amazon.in/Lloyd-Inverter-Convertible-Anti-Viral-GLS18I3FWAGC/dp/B0CCY3HLCV/ref=sr_1_6?keywords=ac&qid=1697006422&sr=8-6,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"LG 1 Ton 4 Star AI DUAL Inverter Split AC (Copper, AI Convertible 6-in-1 Cooling, HD Filter with Anti Virus Protection, 2023 Model, RS-Q13JNYE, White)","₹34,990",4.2,"1,115",https://www.amazon.in/LG-Inverter-Convertible-Protection-RS-Q13JNYE/dp/B0BPYN9JGF/ref=sr_1_7?keywords=ac&qid=1697006422&sr=8-7,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"LG 1.5 Ton 5 Star VIRAAT, DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, 2023 Model, RS-Q19BNZE, White)","₹42,490",4.1,"1,962",https://www.amazon.in/LG-Convertible-Anti-Virus-Protection-RS-Q19BNZE/dp/B0C3QMJQS1/ref=sr_1_8?keywords=ac&qid=1697006422&sr=8-8,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"Blue Star 1.2 Ton 3 Star 5 in 1 Convertible Inverter Split AC (Copper, Smart Ready, Auto Defrost, Multi Sensors, Stabalizer Free Operations, 2023 Model, IA315YNU, White)","₹31,990",4.1,"3,168",https://www.amazon.in/Blue-Star-Convertible-Stabalizer-IA315YNU/dp/B0BN6WFT1K/ref=sr_1_9?keywords=ac&qid=1697006422&sr=8-9,DAWNTECH ELECTRONICS PRIVATE LIMITED
ac,"CARRIER 0.8 Ton 3 Star Split Inverter AC with Cold Catalyst Filter & Auto cleanser (Copper, Turbo Cool, Auto Cleanser, 2023 Model, Ester Exi -CAI09ER3R33F0, White)","₹25,990",3.9,"1,355",https://www.amazon.in/Inverter-Catalyst-cleanser-Cleanser-CAI09ER3R33F0/dp/B0CC54SHPF/ref=sr_1_10?keywords=ac&qid=1697006422&sr=8-10,DAWNTECH ELECTRONICS PRIVATE LIMITED
